sequence_id,forward,reverse,score
dfd462a6d5b4151ecb9f6c63a5efb318bc26f75f70c883f6ec9b886b86d79903,-264.99175202846527,-263.0761659145355,-264.0339589715004
dfd782afe12a1b071ba1b74a31f623cf4705261e8f5fe5d9d8995bbc41b6be3b,-234.12962110340595,-234.6190895885229,-234.37435534596443
dfefe9167a8b002d6eb3bcc90540ec6c0befd6e1a5bc4f8890ead9d7eb699b7c,-261.51185086369514,-258.9544630050659,-260.23315693438053
dfeffe8124284d56698941166e641a9d8868b08ce550c76c9c710659b912f602,-252.9679448157549,-255.0882759988308,-254.02811040729284
dff5e6b62451d8145d57a997096469622103d5093fe1835219bb261bbbc19b89,-57.38266924675554,-54.89517365209758,-56.13892144942656
dff63148ce544183f1fedced391f3aaa4fc685411830c13ed45b141e7557feee,-237.26779906451705,-234.2291883677244,-235.74849371612072
e007cfa3e96ac2639905ea03d42a351998b5c11ee5c565ba940aa4e724f132d3,-252.4137503504753,-255.5105506181717,-253.9621504843235
e00a89c08b53decf6da1ad67842c15978162cc1052bfe2f3940ccd24ca1f9166,-260.77097964286804,-263.8767189383507,-262.32384929060936
e00a8c0a6fbac80bcc88de3440ed1586715ae8c21a4ded89ba69806c7ef23b96,-253.7670706510544,-256.5821091532707,-255.17458990216252
e00b022ea5f9db70af40e2389d68de05d43a1fc0b29144004a71ad9356ae4ef7,-281.7576022744179,-279.75495129823685,-280.75627678632736
e026146f3e3d4e8cd1bc95e68bb7893293146098eb849aba286a9030107f62ae,-264.11173433065414,-247.45999170094728,-255.78586301580071
e029b7607259da9d23c5150f77c1126f223a3af88eeae3979f9c6b60354fbf1f,-287.5386253595352,-281.12243139743805,-284.33052837848663
e02f3c2adbe09e8b3429dd5141ee4a57baf81eaf9e8f0ca5af32dd20d5c59921,-98.86381014157088,-87.287543438375,-93.07567678997292
e038ac54b30942597e27d07de55efe9b53d49b018d10bc9bde1a8734118f1b16,-235.922147244215,-236.76949858665463,-236.34582291543484
e0425a4db540074e102be2fd1bf57bc95a513a6e2d90fd2d9ce4c349862a76b5,-251.69228303432465,-248.34523409605023,-250.01875856518743
e043d763d4a4c85b687bac85ed42b4f20d855d9ba93c8eff0224fd69427cb8c3,-187.01084778644145,-151.4128787778318,-169.21186328213662
e04d32d6b9a6e65ff336e8e0a044ccd7389f591971842f1f088a9ffb31f2f0e3,-269.46831396222115,-268.943178832531,-269.20574639737606
e05c60e065bfb0557d524d0381c8e9e38e27c759844cd90464aba3a4187e1fc6,-158.4293252439238,-156.69756531063467,-157.56344527727924
e05f6b1b64c628ca1da0f418bd5782998c5127963d22749024788346a79f9eb7,-233.0190412700176,-232.9747216701508,-232.9968814700842
e0765bd1f8e91a9addf4978943ca9bfc28eb46b7aee726b47a377fb1aed9b930,-277.2661662697792,-278.12014880776405,-277.69315753877163
e07b5cb6ed837fa5ee64ca11eddc1d994986fc97453c4019a260219676737362,-260.84952104091644,-259.74809569120407,-260.29880836606026
e07b948488b5afa07ddd87d1a8ccd5eabcadc6ca826d233e554dd6b44aabc0f6,-280.1385828852653,-275.93738451600075,-278.03798370063305
e08abd2363fee43caf318af1a346e1a90fcc1ad2452904fd268d409eaee7fc10,-266.1515659093857,-265.99518889188766,-266.0733774006367
e0952b75d99f51391fff9766b620af8323c0ae4b68c51af6b38afcdfafafd3a0,-234.00059455633163,-237.65660095214844,-235.82859775424004
e09a5d9a20a573f4ea22627af6c248b2c5148954cdf4d6def2a72c47d1db1ef9,-243.4988173544407,-240.37694334983823,-241.93788035213947
e0a062f5d522408e292e18a3989ec10c6c803f0c34e4f76b802a3379140fea53,-265.8694677948952,-268.0481352210045,-266.95880150794983
e0a6c4b5806fb7529a75492144bb23e10eb05a7360554b2491ad9cd2d09b9e30,-170.3109945980832,-177.22667011711746,-173.76883235760033
e0a6e2afc8f37f4092bab3063951c614c7f874ae3db0e7f7a6de452b4b56691c,-269.5657331347465,-266.1167320907116,-267.8412326127291
e0b77d42fca65f3ee8996852974fdd9ce285992eb715c87def54215add617507,-279.757939517498,-280.6493527293205,-280.20364612340927
e0be7cfbd79ef8b88aff9cc9405f63304bec3d6da22227d5db798e705b5a8b75,-116.6800960469991,-115.39193463139236,-116.03601533919571
e0c437edcce8757fcad4b4d4b5f6e6e0dca8c4499af0fdd87d3185017c9890e4,-263.8324282169342,-259.7750971019268,-261.8037626594305
e0c475ea8e17f7a94fb3649a1164d1db62049c587148b3f1921e4c68af3a7bdb,-255.46454572677607,-253.4722442626953,-254.4683949947357
e0cd00ef3c9895e6629dfc24c15d70d63e4ce9f95529314facb61c13eef62da1,-255.50490456819531,-255.8363997042179,-255.67065213620663
e0cf0835032d6822d9be15df83748d1479b6651537c91c82b6799996e69ffeff,-195.43897030176595,-204.03719537658617,-199.7380828391761
e0d75cfcf6692e6dfcc0dfdd8946d0d32325517c8d7a87687aaeb9a5f3ff8f8f,-262.9393109679222,-261.7229658961296,-262.3311384320259
e0e88aa20324443252bcef531cefc6b47e2be20b769b0d0f90c5e05ad7d12f6c,-238.5898060798645,-245.5996201634407,-242.0947131216526
e0ee237fb351213c4a68801775736848c1866878d06f8ba9390cbc92d3e8bcc7,-252.2441523075104,-251.65880438685417,-251.95147834718227
e0eee4fee1868b56efa9f1b56ab7094e45674fb70bffb033b822682baa249b26,-280.5605134367943,-274.14652556180954,-277.3535194993019
e0f3d74d0fbbd6c3fa09b241252c5954316b38f7b7942ca757f265711e358621,-258.189552128315,-253.84052258729932,-256.0150373578072
e10333c0a46770c678ca288c31b8c18850554af2f04e1a3e3f94a6b18ad81992,-225.3176282942295,-225.063975289464,-225.19080179184675
e105277678cb9749df92db7d4cd31f1bce060d186644a91d6b02a76bcbc6d1f1,-265.46083575487137,-274.99777787923813,-270.22930681705475
e10f29a0396475406ae5aa2da6afebf219dc28859daaae44997e603464fac954,-243.83525890111923,-241.82796031236649,-242.8316096067429
e1142295037323320bf35bcb29c56e8874fcc931dc9bca626476df6c575139f2,-257.18674141168594,-258.145201921463,-257.6659716665745
e121f650b77d2233dbd0d8337f6f1272c0a870ac89d2a27812b0d15abd95f666,-147.82269752863797,-146.83413899037987,-147.3284182595089
e138c528fe9c74f45a8398e902e8372e75cf036bcc87215eeeb2e8130d33e8be,-270.8854067325592,-278.90377873182297,-274.8945927321911
e13c765971f04139ed9f9bc1cef4a455f5a38da0561d304a92bc54ba7736fa52,-244.57999189198017,-246.91889195144176,-245.74944192171097
e13f3da9adc040e8a620d09cdc18ae01732979047df39e037017978bba94178e,-252.94788146018985,-248.99131539464,-250.9695984274149
e148805078775897a20bc7d9c3b1a1302971732db0aca44dba698cd0e93098ff,-261.3624501824379,-263.2235004901886,-262.29297533631325
e14c9d5a015cc4d21ab2aeba1800275d9deca1847794b45ce629ffdd752d016d,-263.9903314113617,-265.4323500394821,-264.7113407254219
e14f9ec1bceb98d9bacb3130d2a58cc7fc47c06bd749ba6be527945a6d3f7b32,-250.66603446006772,-251.07597702741623,-250.871005743742
e152a75243132c79d314f84cffd4c642846cbcdb2c9af825f55817a69a38b331,-267.64761608839035,-267.9296666383744,-267.78864136338234
e152fec5d098df9fe8eb36eff5e9ab513a6868d2d1612234e4801ffad3615865,-202.99746016040444,-207.03235284984112,-205.0149065051228
e1530519e5e9a3eb08e73b56293b3abf79641b7df5251c7de3fe97ecbca01460,-100.89713344932534,-127.15551844029687,-114.0263259448111
e1560a4bb6cfd7f39c660576a7609cb3a7a322acb31830f31a00b593c770b140,-170.4855842385441,-172.5976724247448,-171.54162833164446
e15720dc9e2ff973b9b0960b21409bb9c44a197d1138abcaa26fc96f3c0dbbe4,-262.43475407361984,-265.4782845377922,-263.956519305706
e1575a2be89339eaf80462b59a02762040981e093c01e0d31a12a34b05d2da38,-263.394254386425,-269.08784848451614,-266.2410514354706
e15f1f7fdb7e16c9df0290e6d534d4da4fa61c161262275fd28526df86e80e6d,-259.9234172701836,-262.8981293439865,-261.41077330708504
e165455295925c531726059e03eec80413dac6f9f7b7b0c697156deac91ee71a,-248.39692199230197,-249.7613235116005,-249.0791227519512
e18112139ee4359a676e71f8ca19db7435de489b992b8eb8b9a101bdba0fdae7,-265.6333492100239,-260.4265136122704,-263.0299314111471
e185f308a11b42a7ee7e94f84e630593944eb592ce1ff86f7a328add5d8452e2,-248.3411424160004,-245.7319722771645,-247.0365573465824
e1864c9f6cfa2cf4714b5d344c31d618d19c22fe9f7099593777a857ed1b3dd8,-257.51074074208736,-256.0245348364115,-256.7676377892494
e18bcc267be7570374d63decabe0ddfe90a99f128933feaf960b3c46cb2b7b8b,-269.48281168937683,-269.0226830840111,-269.25274738669395
e18c3698416355656b54c0e967bfd9eab8d01b6f9ccab1b10932246bdbcb3291,-250.614363104105,-251.8300349712372,-251.2221990376711
e19278551e00352af7e697d3d54f0f256befca7f4fd123dca113cea9f4df2f8e,-285.9378896057606,-256.3300333023072,-271.13396145403385
e199a58ca8befa0d6cc4dde87a7bca24560a17e9d36b3acf0bda07d44e61084a,-271.2442964911461,-274.8152056336403,-273.0297510623932
e1b200eae119e7c441ff107ec94e727106b9e8a3f6606fc619ef226e2b2978e8,-257.2375574707985,-252.9216020703316,-255.07957977056503
e1b2792121f2bf8bbcf3c0c68ce259f0ce84a409f7e28509957ae13dcb11d7e4,-258.4107663482428,-251.62838162481785,-255.0195739865303
e1b2fa444b96db6eb32754ddc6ba6f6e62a8bf7d13cd078465c060998f5ebe78,-253.8977673649788,-252.1965342760086,-253.0471508204937
e1b9375783f3591570d90ed8e2a2e21b8f7cfcf76de0367aa066c79048b593aa,-238.01865655183792,-237.0340665876865,-237.52636156976223
e1ba665e3a1a099f4c26defecf241f871d15c2262cdec9ba56708997bb71805d,-103.03762893006206,-100.67741468548776,-101.8575218077749
e1bd5bcbdb7210f12763022e16106558fc59892d3358e572326317debcae06ec,-229.07073356956244,-236.0437288731337,-232.55723122134805
e1be99591b7c8a1c7960f3e81187b86de5fff027032ce8ed13cbc68cb7f1a743,-269.22897961735725,-247.0598345734179,-258.1444070953876
e1cc94382dbaadee36b9ba21ee281cf54b06119f0c8267107033c63f8b0f43ca,-252.67100366950035,-251.1251539066434,-251.89807878807187
e1ccd24b1ed0576ed769d51df6db92048b057ed2c0b73dfdaabcb1a47214bb71,-260.7896749973297,-264.5034086108208,-262.64654180407524
e1d237ae3d5f3f5e309a7421c287e2299f2c3962bdad557f5408df229f9901b7,-190.9656454664655,-147.7925090175122,-169.37907724198885
e1de94dac45dae6e9761213b75cd686b87fc2c6da39c5b4865898b6972a51cd3,-250.54645371437076,-255.882032096386,-253.21424290537837
e1e359f21d181f2ace02f4ffa37bb38426532feb313f6ec568cf3e678f08d8d2,-241.9135803580284,-239.640485227108,-240.7770327925682
e1ec6679ff05bb281dba632e73eaf29a3a7b4171d55c80d8d4ae6ceaf95abf30,-281.57752419263124,-277.2196427285671,-279.3985834605992
e1f150fba5c02af96c2eb3d55684866eb7ceb07cca999ceaafda0aaf72d02307,-279.6470295190811,-275.0452478826046,-277.34613870084286
e1f26109b46e8eb0293f576a1d4bd88b2ca0a3ee077461addbbd713d3bf69b96,-269.5123530626297,-282.92607349157333,-276.2192132771015
e1f8b2e259b3d4bac8c0fe5ebc2a114e67ff476c5ca5fd7614f5efedbeb16e86,-251.17240405082703,-247.3223541975021,-249.24737912416455
e1f9cb8157db58127465ee8429487efff05f26adc8df95d7ea11bd1b9b1dcc87,-272.9243384003639,-267.4345197081566,-270.17942905426025
e1f9f7a221ffead052a0dd1b5d1de9b1f80e1931a5e43c3ba46b029589ff81f2,-277.31869161129,-272.9051913022995,-275.11194145679474
e1fa03ffb0dd0fcbaa2e1096428d72a1265e0808266b9da45aa6d2bb978bb1c5,-254.37342943251133,-246.80424201488492,-250.5888357236981
e1fb737badb50c089cc07bac7e5aa2af418c9d74a2fceb603d97c700fd1b33c2,-280.4329525232315,-278.6257713735104,-279.52936194837093
e1ff7ffc15a4de53a7ab201adcf291003e6bf313a26b80376c80774df14ae829,-229.97647953033447,-237.89602398872373,-233.9362517595291
e208df8cf527a054e1bb90193d80b392aee99778b1279e043629e7d2ece99d4e,-268.6779936552048,-265.0530631542206,-266.8655284047127
e20914284f681268e995f5cd07b17b009aff2919730cfe839d1b6ee4a9333f36,-261.5520364046097,-254.44635340571404,-257.99919490516186
e20a11df5f20e3acb3154d157f3a8811b643be8f862c31816ea7b7dcd4cafa9e,-238.8569014519453,-257.43376711010933,-248.1453342810273
e20b7f8541d9839710b46bc4b622fee3fc61e7c6eb3a769dcafb36f983bd7d51,-262.1845734119415,-259.4156002998352,-260.8000868558884
e212d1b058e225d21015105bebf716b7a18cb19bf8aaf0ae125a6d0ede42d954,-232.54064528644085,-235.7942328453064,-234.1674390658736
e220b5d42a74cb3cadb50b4e0d123dca53070ed82831ead913db05b96c662bf0,-236.4849569499493,-251.563694357872,-244.02432565391064
e2211b7b60bde6a04a4463caa7ef779ea391d8568e9920f188b2cc124539a8fb,-197.87350830435756,-192.36250120401385,-195.11800475418568
e22273265569683b7cbd3b9b4abee085aa0fa8d545581c83b53efb58ea45eeaf,-89.63363530579954,-84.2246846826747,-86.92915999423712
e22b334987fa51620dfcc891e9f1e626109abf4eb71e941f51213f7d52a857f0,-190.47667035460472,-210.23693887516856,-200.35680461488664
e22db9156e75d3b1694cf61f8d40b3f1c128954dcf661196073fd2f7fb172cc5,-278.07492488622665,-276.9727473258972,-277.52383610606194
e22f40a5a2c018b94a1abff97635ebfbe003c3053c1d3eab5c360972f9086fa1,-257.8829088807106,-264.62229883670807,-261.25260385870934
e239a09f7bc689278ff8882a66d23d75905484aef38ba10b13ed57a35a4c7a81,-279.2781800031662,-279.4882796406746,-279.3832298219204
e249d57b4ee81b14676db492421a5f5024b8461b09076422f4f04b4d02d7a232,-253.65987780690196,-248.335524559021,-250.99770118296144
e24aced0a066bc1222ff567af1c1d2bc9785c4c31f347a3e0b7210ed5a99e627,-251.03514951467517,-250.9453990459442,-250.99027428030968
e24e9033a43ec55a0b4d665c1d6ea8d6f2b313123995919dec7586bf6ba90c2e,-234.51365399360657,-233.5136079788208,-234.01363098621368
e251ec799da0727f3fbe2ec32eeddb68db0b80ecd6d205c4f7dd5a7e38a7a1ff,-262.0103941857815,-255.98391470313072,-258.9971544444561
e253b1c205918ab8620b65ae14df1558a88a6ed19d1e57cd1b51cfce92947b9d,-264.33064925670624,-257.8194479942322,-261.0750486254692
e2570ba1cf367521eafaa3f411edad0964ce5c8f944eb7ff47c7e8b9cd0681b7,-257.6423700451851,-255.87959480285645,-256.7609824240208
e258e49fca0a49de4aa40440cf4936330bc839d351d27199823c23bb2002e4c5,-167.75434716697782,-178.4405654426664,-173.09745630482212
e264417ad1d6a81ec588b1a92b7fdd6f675276e9a61cda2fe2bcea0431341000,-254.16945242881772,-255.15042996406555,-254.65994119644165
e26759ee36a3fe62c91e9cb8d27182d243e97a465505e3d51ab7307e65e9da79,-272.56747567653656,-274.1050303578377,-273.3362530171871
e26cd0d00ed3e4971d744353ff366816fb316d96def0a6cdeb65bbb65c42b850,-246.6002681255341,-247.8313756287098,-247.21582187712195
e26efd16d455f1cd445ddb58dce83d993748ef58bb94b255e442324d14cbf2e8,-256.970072388649,-257.3833447098732,-257.1767085492611
e271d3d0e5fc56f2a9bb76f420f0cdeb9a9c8e7e0347f0ecd4fec45cd43d29f4,-148.30261878832243,-150.35665414854884,-149.32963646843564
e276f641e7e2c6d17c4379553e8e7d2d3733462efde5641c1de7adfe876e4e48,-277.5773959159851,-275.5806319117546,-276.57901391386986
e27b21a2ea0b862d540f8b3020c92fe1052aa029eeb4738a54532c97b7de1213,-253.38259465247395,-265.5922641456127,-259.4874293990433
e27f07dcf8d107a6e4da7505e8fbceb0170ac30c4fc3b8e5bd3caff996aed4ab,-255.33600038290024,-258.78754618763924,-257.06177328526974
e280969329cb767c6e96e911231d3e8d87f7c9f6ccdf9b910e9dceb541374726,-278.6504944562912,-281.3323426842689,-279.9914185702801
e2810d35cf1b33cf4892c32798f2ae049fe729a7758fa519b37fa836128d6a74,-152.67779576033354,-144.41130818077363,-148.54455197055358
e283465e68ab530ffd11a23142b43b3ebd83998deaf5ce4a6796c79daee61771,-279.0797095894813,-269.9340258836746,-274.506867736578
e284277c393f94fab7f198a83ac5511aa4327702a75065c1cb0f117471fdb1b6,-269.9130165576935,-265.85664266347885,-267.88482961058617
e288222a31c1ea9f0d06fa71e94d9b34fec821d171403a148c0a6c821d3f0584,-264.7547146379948,-266.3405308127403,-265.54762272536755
e28ddea53a2b0c5567139cd54f8d12f5d6af517aa0456faf6dcce57d8787b65d,-266.61851716041565,-275.5650536119938,-271.0917853862047
e28ee5eec668ac47ac57193b1b9024fd02abc929e368b84cba9319e7c9d20cfc,-268.9052518606186,-263.91043904423714,-266.40784545242786
e29281d1a12ebe6e49c1ca63d2b48f9101a17e0ac17034d388a086e26868dc65,-246.66662499308583,-251.9129974246025,-249.28981120884416
e29487d94edeadc61326f014ce14ff24b70ceff5a787302083c4ce036fd94911,-252.05801886320117,-249.776589512825,-250.91730418801308
e297707243a7c978ac36862e0201cf60097c1e9f0b6e796b465636dae64d85f5,-63.97876635566354,-68.19543702434748,-66.08710169000551
e29dc7db56ef87d2ac63f90d270f4d12451c202a5cbc83e35a46c82812cf303d,-258.0171916782856,-254.58600065112117,-256.30159616470337
e2b9572bc14caff3d01fc696d466ae7ea6f8cb4038ed1eebcc22eefdd832ebdc,-237.50072234869003,-239.62622161209583,-238.56347198039293
e2bd3c449491e2b9c167b9767d98d8562194e6279d5822671ce5d940aedd8edf,-83.98198800929822,-87.02440568199381,-85.50319684564602
e2cbbd86a54f7a83b43205ca39707facf75e69e9b3a97f199632c2e2865167f5,-221.60339821875093,-219.70018885284665,-220.6517935357988
e2ce108eb71548925510b26f635f3084ea6b3f89594517913b72a0114f664105,-45.86195834120736,-48.81449000677094,-47.33822417398915
e2e2c838824a22c27acee17e7a5d0f4e76293f13e41b324e7a8b91010614fb7d,-188.7659287462011,-196.63882835954428,-192.7023785528727
e2e5c9a0060091ec79c2148d427f4c4e2f077b6be33638b4985e621527a422e4,-263.8882124722004,-265.64373764395714,-264.7659750580788
e2e6ef75f8b0b460bbccc9cc7520c4d93f8ee7048b11a7ef3cecf322b9f9ca59,-264.8280841708184,-259.4519082307816,-262.13999620079994
e2efb247b8731f9ee637aa22fc3ca13ae89c6dc1345b7454c0877154f9c035f1,-225.07376617193225,-221.96096308529377,-223.517364628613
e2fa370d22b9cd6c9c38035be5045b014dc242106202b2171e079493cd3bc745,-251.18613117933276,-251.2800841629505,-251.2331076711416
e300ae2d7db90c79d12a40ce8453a987f6847a192f355d531f00b49e93c1d9d1,-255.3607678413391,-258.8732369840145,-257.1170024126768
e302d90637aba74fbd2e1bfa19371d0bfd5560ef1061ddb784fa35e8ad4a498b,-237.57422932982445,-241.19400500506163,-239.38411716744304
e302f02dd18495d707c99502f6e0dbb3e48428cdce44376d213d6d37d82dae86,-186.61508345697075,-179.55534240230918,-183.08521292964
e3081db499f868ee606d3099e20c61da28e4abb94094ad438f56060e72914869,-195.26497364789248,-187.82545787096024,-191.5452157594264
e30c539b84c29c82ad1f6d5a1b4ea394a89982019492f2d288564c28ee5545f3,-248.0405656993389,-248.4278676509857,-248.23421667516232
e312fdf2f8e4908ffec2bfe0d4dec0c645decc2ba0d9ae71d292e1080a6a4c3d,-279.45415192842484,-279.16063037514687,-279.30739115178585
e326e6497fd705bd67ef879d64fcf09bc6645f787d962b21e66b74df22487c76,-78.50877519603819,-75.1881899042055,-76.84848255012184
e32c0962e21a91d986855faed73b4a25c750e9c10d99851073f15fffef5e9e38,-248.096444606781,-254.7356010377407,-251.41602282226089
e3419d047e2fdee4c1663ec4c83609466b9d1ab387a9fc899f8f1bdfc572fd49,-241.85463845729828,-241.7071645855904,-241.78090152144432
e358ecc9287954a01c8a69090019a080e3c8040548bdb3fb99a3ffff25f0cfc4,-246.93334072828293,-249.14800149202347,-248.0406711101532
e35ab635b77f083d15b275af04cdf5b8e7795ac03c423275025362c4511048ce,-235.77219566702843,-238.8920893967152,-237.3321425318718
e365f6e4030017665b9461fb28ca855e3bcee6a778d94b241b9b782b88564447,-241.83833920955655,-234.4168263375759,-238.12758277356625
e36c52d88d9bc4689664d4f0dc564d186206fe8bbf5de515180e571711fe2bd2,-167.26389263942838,-167.74891743808985,-167.5064050387591
e370f30cb957e51e8da5c6068ededdfbe37734ecb25d5695a9a8dad0a8064027,-225.6652554050088,-233.12725929915905,-229.39625735208392
e373e69a3b18d31c3a77ce6585906e1731a30985683f5fb604f2f14b143008c4,-199.96859008446336,-200.31522184610367,-200.1419059652835
e3824c3b34e00b427f5591b8bdd6b75869ef400055f359b3e816112a41ce3e97,-254.47766110301015,-249.93848648667336,-252.20807379484177
e383fdf87b706e195ea598db03592f67265f8496248d09415da7e29204adcac9,-262.76229959726334,-263.7144052386284,-263.23835241794586
e388dc69e8cb7246cc40732fb597dacfebea48b7e92d5c166a00e8d6269ea0eb,-228.9439043402672,-227.34101396799088,-228.14245915412903
e38f94d263fee1cb72d2b7c3404ad59355cabc725116cc1a3e68875994ed54f2,-268.62500324845314,-264.2800113260746,-266.45250728726387
e39a390cf5727ea1d5b46f576de06cc6c72a8a46527fef80334904c1ab6a6210,-155.62406922411174,-159.47687805257738,-157.55047363834456
e39f238ea9c0b4f6bcc695bd6df24ffbfa5425c831fb5ac144f2ca0b3572a9d4,-219.5019410829991,-223.9892740328796,-221.74560755793937
e3a2a6642e5ad7b0ce4082d1877e7496983d906dbfa7671dfa5f3457d6685bdb,-249.68226763606071,-247.9247183650732,-248.80349300056696
e3a5da3791c4b2f11fcfbae7b8257fe8cc903be7f8bca71e802bc09d52cf16b8,-239.5510395169258,-219.2832111120224,-229.4171253144741
e3aecb97083036dbaceebc31f9b9098e11d56d09bd8b23a87eea4a69c6541a64,-228.69729524850845,-232.16598850488663,-230.43164187669757
e3b1ce208313da4796d44adfc0f91a00abf6b93774606ff1969ee77580b4e63f,-264.518569290638,-262.87874776124954,-263.69865852594376
e3bb5f6dbfbb844f11c2b25179300f749d1f072f28326fb6308086e4baebbeee,-253.91915872693065,-261.53598299622536,-257.727570861578
e3c1af0407468c8c831f7884b1996e7d07d879ea7ddcb67f7ef2e10e41c3e03f,-235.622565060854,-236.6384615600109,-236.13051331043243
e3c317f0fc033e4d9f98210138e506acffdc69fc35fbde851d6d28e1312e11a5,-288.1372545659542,-280.1897858977318,-284.163520231843
e3c785b8f669b920420fc2eadc1f54a074055fb604c969b3b50152c60a03a04e,-253.4923233985901,-250.08634641766548,-251.78933490812776
e3cd4e1e0974088ab1ce9fc05cf43ffa2523344e6eecb149b31feb12c6942136,-258.46853616833687,-268.0455155968666,-263.25702588260174
e3cee24b4809fc459b4ea6d530b8aa7eccf1a4786154b3aafe9ded55e3c6b127,-238.8270424902439,-230.6718618646264,-234.7494521774352
e3d9614c7bf4471467e6aabdb23e99a5a8cc77de302967a9b0c8da416dd66fdd,-245.4063756763935,-237.67846827209,-241.54242197424173
e3e536caf2c904fe997d720b9565b4db75912cde76d1353e855a30ade2ed6768,-264.5732991695404,-267.65071552991867,-266.11200734972954
e3e8d23bcce8b25f29d77ae3da25d6af45e1b76e3cbe018b42c7f053831893a4,-270.71043276786804,-269.62415957450867,-270.16729617118835
e3ea688428b8cf86cc4866ebe3415c8198379c956d4a8e6d2bf88689b62e12c6,-135.19926437782124,-141.12254528375342,-138.16090483078733
e3ed90ae77dbb78c03d4474443e76a2d9662e02671df103bd329b3e5e31c61fd,-259.08085083961487,-257.4769920706749,-258.2789214551449
e3f0730ca31d5a57570c8e2a1de2640965d5f49fd8124183e0482a7259d5d8f8,-245.4265950247645,-247.5550977960229,-246.4908464103937
e3f3d4e349e340839a1b52197a87175c6b76432d193a88420fdaf3a83a79f76e,-255.62770038843155,-250.3796445503831,-253.0036724694073
e3fb2d5ea89d96c0aa056e6bc47a381a5c889e5d095d4b5da42ae72076a8dc20,-75.05602140072733,-77.75014883512631,-76.40308511792682
e40c15ca202811c383b5f6fc2fc3af3b3ac55bb9a6530b4639840370d5329326,-240.3535837978125,-226.30471920967105,-233.3291515037417
e413a56e8453498e61ca4af08470bb985adfc13deddb162133f60f9957abbba2,-86.21273124497384,-95.01936136838049,-90.61604630667716
e41a83ca414c4613d65e6a019b6fec6a00f8329c4f372e13a835efea53799933,-175.3234478160739,-153.65775880450383,-164.49060331028886
e41f2c68bc8330b994702f89da7fbf4dc010bf030053f1756384e550da0220c1,-264.98270124197006,-266.03285187482834,-265.5077765583992
e42038cac8170fc9e7f93a07f7ab530885481f94ea8ed7d9657248625b1abb34,-258.7602273821831,-259.51589396595955,-259.1380606740713
e420bbd022e21cb530ddf231705f649176a16af4295de0f9a98b883061cd9aab,-267.6506081223488,-267.0839233994484,-267.3672657608986
e42251abba52f943ae243a3b94121738c2b09f9f243ef06320effed61ae3c853,-238.02933087944984,-236.6704120337963,-237.34987145662308
e431c562e3e9dcf0f5f1380fd860071da43a1b87d0c478f672163c6dbfd88fea,-238.6902191527188,-245.18967602029443,-241.9399475865066
e4336d4bb1f69f90a6e20ce31bbe8804d3b86011398876d9c759bb8e2061ec6a,-254.02281188964844,-252.6188008189201,-253.3208063542843
e44160d404d78a9f5f34b018c81a672b19fcda0735e484675bc929da5a24d507,-270.80107110738754,-273.86863297224045,-272.334852039814
e460aa003e441650ee6dfd3e635f0c2acad610c85d8e624c9d0cb8d98f2c247f,-233.95275947451591,-239.1540528833866,-236.5534061789513
e462cc6c94014680ea24912964cf06f4c5081d01411434328cbc58eb8bceb2ea,-254.17084658145905,-249.0431547164917,-251.60700064897537
e4661177cc3ec359f86414b36ae486967d046db52b3cb777548a9e6a0f395083,-221.9903338253498,-218.0156054198742,-220.002969622612
e46a00e6c5039dbe6a7307fc1f962766287a5700ae71a568e6946581d0b8bda6,-275.95038560032845,-282.77981051802635,-279.3650980591774
e46fa5bacdb2f7c7929873272f39f7cfb6b06bd2de0adf625f7f9a9a0129267f,-269.9118192791939,-267.7544577717781,-268.833138525486
e47c77e9f7fdaf1cb25814b9975e9778fb1533fa8ca0d5fd4c5e997cdbc4870f,-200.8770307824016,-199.58487577736375,-200.23095327988267
e49776db380275eaeab4e93ea2a872d2197cd5ba16d43a71ab3f3d998b24b6dc,-269.1720169186592,-272.03467839956284,-270.603347659111
e499adf5d2140ca8a8f95f1bc787b56986ec8525c48df73be41f3bfd056e85e3,-243.06773400306705,-242.66855931282043,-242.86814665794373
e49dded22be8fb2c7e0e960a73e24e94c1224ed2dd735f0a2be874877858af12,-275.334059715271,-272.08822816610336,-273.7111439406872
e4c1126310317b65acc04c4ea67dbb00ed65abccd65643c1bb2081d53904f0c7,-271.2400155067444,-272.3251102566719,-271.78256288170815
e4c1b8d74722d076ebf560c70d8ef2f725561acbe9d42bd7a768dd9d15dbd325,-260.09963965415955,-261.8886463940144,-260.9941430240869
e4c53bb787b636bbd17af64ab715ba396b75d1c98aeaed9596dedc2555ac6254,-265.2870111465454,-263.75283420085907,-264.51992267370224
e4c7a05b153b5262e2464214d24f16e39a3b7b0281b21f1931cf7c56949af197,-238.574425637722,-237.98897522687912,-238.28170043230057
e4c94004c967dc3beb215ea67efa6a10cda0987dacf2f210907787de1f0ef959,-195.54406030476093,-197.533969566226,-196.53901493549347
e4d1ec5245480c92d9969a2d74a634eb04ef5691e375929b03603c95a9e2e1b3,-245.9030719101429,-247.021118670702,-246.46209529042244
e4d28888308ba08cb6d1d59daf66d44ef9dace2000dffed1e9e469a30b1a1532,-266.6680285334587,-260.63782638311386,-263.6529274582863
e4dcbf98cb1df0a53d4491b0341e1b8ae9c42b5d1951e8adb93ec82402008ffe,-155.0811352878809,-216.52801848575476,-185.8045768868178
